Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),4729.47,4421.98,5488.99,151343.10,4422.66,4425.18,4429.19,4640.57,4703.96,4768.07,4768.80,5352.84,5447.16,244.97
HTTP Sending (ms),4.04,0.13,7.84,129.34,0.14,0.15,0.17,0.21,5.76,7.15,7.38,7.67,7.79,3.27
HTTP Total Time (ms),5417.56,5186.65,5644.51,173361.83,5186.89,5187.76,5191.71,5194.19,5418.15,5641.33,5641.89,5642.49,5644.09,223.10
HTTP Waiting (TTFB) (ms),680.27,144.05,862.53,21768.72,184.96,277.75,548.99,552.84,758.39,859.78,861.94,862.31,862.47,197.36
Input Sequence Length (tokens),512.00,512.00,512.00,16384.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
Inter Chunk Latency (ms),37.24,0.00,751.59,151342.95,15.60,28.20,30.70,33.54,35.73,38.11,43.02,47.35,64.75,21.26
Inter Token Latency (ms),37.24,34.82,43.22,1191.68,34.82,34.84,34.88,36.54,37.04,37.54,37.55,42.15,42.89,1.93
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),128.00,128.00,128.00,4096.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Count (tokens),128.00,128.00,128.00,4096.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Throughput Per User (tokens/sec/user),26.92,23.14,28.72,861.43,23.32,23.73,26.63,26.64,27.00,27.37,28.67,28.70,28.72,1.30
Prefill Throughput Per User (tokens/sec/user),886.91,588.51,3545.82,28381.21,588.53,588.70,589.97,590.45,669.33,925.70,932.18,1817.66,3014.42,564.85
Request Latency (ms),5413.91,5183.98,5637.93,173245.03,5184.83,5187.50,5191.77,5193.68,5414.94,5635.24,5635.50,5635.72,5637.26,221.12
Time to First Output Token (ms),684.44,144.40,870.00,21902.08,186.29,281.69,549.25,553.10,764.94,867.14,867.85,869.72,869.96,199.81
Time to First Token (ms),684.44,144.40,870.00,21902.08,186.29,281.69,549.25,553.10,764.94,867.14,867.85,869.72,869.96,199.81
Time to Second Token (ms),163.37,28.22,751.59,5227.78,28.23,28.90,30.69,31.20,33.53,243.04,247.96,615.54,709.75,188.67
Tokens In Flight (tokens),9072.59,0.00,10225.00,,,,,,9072.00,,10000.00,10112.00,10208.00,692.85
Usage Completion Tokens (tokens),128.00,128.00,128.00,4096.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Usage Prompt Tokens (tokens),512.00,512.00,512.00,16384.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
Usage Total Tokens (tokens),640.00,640.00,640.00,20480.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,0.00

Metric,Value
Benchmark Duration (sec),10.84
Input Token Throughput (tokens/sec),1511.71
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),377.93
Request Count,32.00
Request Throughput (requests/sec),2.95
Total Input Sequence Length (tokens),16384.00
Total Output Sequence Length (tokens),4096.00
Total Output Tokens (tokens),4096.00
Total Token Throughput (tokens/sec),1889.64
Total Usage Completion Tokens (tokens),4096.00
Total Usage Prompt Tokens (tokens),16384.00
Total Usage Total Tokens (tokens),20480.00
