Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Prefill Throughput Per User (tokens/sec/user),1619.79,1619.79,1619.79,1619.79,1619.79,1619.79,1619.79,1619.79,1619.79,1619.79,1619.79,1619.79,1619.79,0.00
Reasoning Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Request Latency (ms),15950.34,15950.34,15950.34,15950.34,15950.34,15950.34,15950.34,15950.34,15950.34,15950.34,15950.34,15950.34,15950.34,0.00
Time to First Token (ms),5059.90,5059.90,5059.90,5059.90,5059.90,5059.90,5059.90,5059.90,5059.90,5059.90,5059.90,5059.90,5059.90,0.00
Time to Second Token (ms),4.21,4.21,4.21,4.21,4.21,4.21,4.21,4.21,4.21,4.21,4.21,4.21,4.21,0.00
Tokens In Flight (tokens),8543.00,0.00,9220.00,,,,,,8470.18,,9069.28,9144.64,9201.16,369.06

Metric,Value
Benchmark Duration (sec),15.95
Input Token Throughput (tokens/sec),513.70
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),64.18
Request Count,1.00
Request Throughput (requests/sec),0.06
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),1024.00
Total Reasoning Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),577.89
