Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Received (KB),1224.77,1191.46,1280.05,19596.26,1191.51,1191.73,1196.41,1208.35,1221.27,1234.63,1263.12,1269.98,1278.03,24.73
HTTP Data Sent (KB),4.39,4.00,4.72,70.23,4.03,4.12,4.19,4.30,4.42,4.48,4.54,4.59,4.69,0.16
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),300248.09,247057.34,320073.75,4803969.49,250824.69,265894.10,277360.04,290942.02,306496.66,314393.07,319885.19,320007.80,320060.56,19756.91
HTTP Receiving (ms),269120.60,243992.24,279314.68,4305929.60,247268.21,260372.11,265883.05,267085.67,268277.85,273978.05,276253.28,277360.52,278923.84,7644.60
HTTP Sending (ms),13.02,0.19,17.33,208.36,1.30,5.74,7.64,12.21,15.11,15.61,16.28,16.56,17.18,4.53
HTTP Total Time (ms),300260.62,247064.53,320087.04,4804169.94,250831.93,265901.54,277371.24,290951.27,306511.80,314404.13,319900.26,320022.06,320074.04,19758.06
HTTP Waiting (TTFB) (ms),31114.47,3057.42,51751.71,497831.53,3406.27,4801.67,10990.30,16597.60,34459.96,42246.60,51749.35,51750.37,51751.44,16302.38
Input Sequence Length (tokens),1024.00,1024.00,1024.00,16384.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),67.36,0.00,329.46,4305789.67,0.12,32.11,44.31,57.75,64.81,71.49,92.96,128.09,150.47,26.04
Inter Token Latency (ms),32.87,29.80,34.11,525.93,30.20,31.80,32.47,32.62,32.80,33.46,33.74,33.87,34.06,0.93
OSL Mismatch Diff % (%),-0.05,-0.28,-0.02,-0.78,-0.25,-0.11,-0.05,-0.05,-0.03,-0.02,-0.02,-0.02,-0.02,0.06
Output Sequence Length (tokens),8188.00,8169.00,8190.00,131008.00,8171.85,8183.25,8188.00,8188.00,8189.50,8190.00,8190.00,8190.00,8190.00,4.97
Output Token Count (tokens),6295.31,4389.00,7549.00,100725.00,4480.95,4848.75,5155.00,5598.25,6335.50,7116.00,7232.00,7326.25,7504.45,902.79
Output Token Throughput Per User (tokens/sec/user),30.45,29.31,33.56,487.17,29.36,29.52,29.64,29.89,30.49,30.66,30.79,31.49,33.14,0.92
Prefill Throughput Per User (tokens/sec/user),63.94,19.78,334.05,1023.03,19.78,19.78,19.78,24.59,30.25,61.64,125.79,225.96,312.43,80.67
Reasoning Token Count (tokens),1892.69,620.00,3801.00,30283.00,667.40,857.00,957.00,1072.50,1853.00,2590.25,3035.00,3341.25,3709.05,904.88
Request Latency (ms),300239.65,247057.57,320073.99,4803834.41,250824.92,265894.34,277360.27,290942.50,306496.90,314385.62,319885.43,320008.04,320060.80,19752.90
Time to First Output Token (ms),93465.38,25302.32,158128.42,1495446.06,28564.41,41612.76,53672.76,72763.42,87976.80,121716.60,141057.76,149837.58,156470.25,35581.67
Time to First Token (ms),31127.80,3065.38,51766.27,498044.74,3414.29,4809.90,11002.20,16613.78,34475.23,42259.23,51763.52,51764.73,51765.97,16302.93
Time to Second Token (ms),28.79,0.10,50.60,460.64,0.10,0.11,0.11,0.14,41.66,43.97,50.52,50.56,50.59,20.70
Tokens In Flight (tokens),71945.15,0.00,122410.74,,,,,,75374.07,,115702.99,118262.85,121058.35,33825.52

Metric,Value
Benchmark Duration (sec),320.08
Input Token Throughput (tokens/sec),51.19
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),409.28
Request Count,16.00
Request Throughput (requests/sec),0.05
Total Input Sequence Length (tokens),16384.00
Total Output Sequence Length (tokens),131008.00
Total Output Tokens (tokens),100725.00
Total Reasoning Tokens (tokens),30283.00
Total Token Throughput (tokens/sec),460.47


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
