Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),24.78,0.00,90.61,9615.17,0.00,13.37,18.79,23.01,24.51,25.83,28.82,39.02,57.24,9.12
Inter Token Latency (ms),9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),106.39,106.39,106.39,106.39,106.39,106.39,106.39,106.39,106.39,106.39,106.39,106.39,106.39,0.00
Prefill Throughput Per User (tokens/sec/user),2378.25,2378.25,2378.25,2378.25,2378.25,2378.25,2378.25,2378.25,2378.25,2378.25,2378.25,2378.25,2378.25,0.00
Reasoning Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Request Latency (ms),13061.39,13061.39,13061.39,13061.39,13061.39,13061.39,13061.39,13061.39,13061.39,13061.39,13061.39,13061.39,13061.39,0.00
Time to First Token (ms),3446.23,3446.23,3446.23,3446.23,3446.23,3446.23,3446.23,3446.23,3446.23,3446.23,3446.23,3446.23,3446.23,0.00
Time to Second Token (ms),13.75,13.75,13.75,13.75,13.75,13.75,13.75,13.75,13.75,13.75,13.75,13.75,13.75,0.00
Tokens In Flight (tokens),8570.07,0.00,9220.00,,,,,,8523.94,,9080.26,9148.81,9204.18,371.98

Metric,Value
Benchmark Duration (sec),13.06
Input Token Throughput (tokens/sec),626.97
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),78.33
Request Count,1.00
Request Throughput (requests/sec),0.08
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),1024.00
Total Reasoning Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),705.30
