Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Sending (ms),25.53,0.17,32.52,816.85,5.81,18.48,18.59,24.94,27.19,28.46,30.25,31.17,32.17,5.88
HTTP Total Time (ms),296719.06,210832.41,335323.71,9495010.03,214101.95,229551.87,256815.30,285173.07,308150.44,317723.64,325181.57,329898.68,334821.57,30633.22
HTTP Waiting (TTFB) (ms),43974.38,7702.61,80954.84,1407180.15,7704.70,10342.99,14559.27,25332.57,41907.35,61484.00,73152.80,80951.82,80954.00,22622.36
Input Sequence Length (tokens),1024.00,1024.00,1024.00,32768.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),104.09,0.00,370.72,8085840.47,21.43,61.19,79.12,99.66,108.17,112.96,118.70,126.78,173.35,23.44
Inter Token Latency (ms),30.89,24.88,35.82,988.40,25.26,26.76,27.67,29.39,31.04,32.76,33.55,34.23,35.33,2.47
OSL Mismatch Diff % (%),-0.13,-0.37,0.00,-4.04,-0.36,-0.31,-0.25,-0.20,-0.12,-0.03,-0.01,-0.01,0.00,0.10
Output Sequence Length (tokens),8181.66,8162.00,8192.00,261813.00,8162.31,8166.85,8171.20,8176.00,8182.00,8189.25,8191.00,8191.45,8192.00,8.13
Output Token Count (tokens),6215.37,1393.00,7795.00,186461.00,1805.96,3726.00,4846.00,5311.50,6658.50,7259.00,7605.10,7636.45,7754.11,1449.35
Output Token Throughput Per User (tokens/sec/user),32.59,27.92,40.19,1043.00,28.32,29.21,29.81,30.53,32.22,34.03,36.14,37.39,39.61,2.74
Prefill Throughput Per User (tokens/sec/user),35.94,12.65,132.82,1149.93,12.65,12.65,13.99,16.67,24.42,40.75,70.24,104.67,132.76,30.74
Reasoning Token Count (tokens),2354.75,378.00,8192.00,75352.00,423.88,544.15,596.10,929.00,1764.00,3133.25,5161.90,7425.30,8192.00,2060.53
Request Latency (ms),296682.71,210810.62,335295.25,9493846.88,214085.30,229471.90,256782.72,285146.04,308119.85,317693.71,325153.98,329866.93,334792.88,30636.78
Time to First Output Token (ms),115695.64,14643.05,309630.47,3470869.20,16369.07,27952.52,39470.93,78341.38,107089.26,141663.71,188408.67,241338.37,301929.93,65406.07
Time to First Token (ms),44000.20,7709.59,80979.92,1408006.41,7713.27,10358.90,14577.95,25363.09,41934.79,61511.31,73181.06,80977.32,80979.14,22624.38
Time to Second Token (ms),101.21,36.10,258.08,3238.57,38.29,50.86,57.95,71.31,90.52,114.33,139.48,195.84,258.08,48.25
Tokens In Flight (tokens),127750.53,0.00,219941.98,,,,,,135856.73,,205543.21,211019.77,216936.60,64150.26

Metric,Value
Benchmark Duration (sec),335.30
Input Token Throughput (tokens/sec),97.72
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),780.79
Request Count,32.00
Request Throughput (requests/sec),0.10
Total Input Sequence Length (tokens),32768.00
Total Output Sequence Length (tokens),261813.00
Total Output Tokens (tokens),186461.00
Total Reasoning Tokens (tokens),75352.00
Total Token Throughput (tokens/sec),878.51


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
