Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,0.00
HTTP Connection Overhead (ms),12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),840.76,840.76,840.76,840.76,840.76,840.76,840.76,840.76,840.76,840.76,840.76,840.76,840.76,0.00
HTTP Data Sent (KB),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),64579.92,64579.92,64579.92,64579.92,64579.92,64579.92,64579.92,64579.92,64579.92,64579.92,64579.92,64579.92,64579.92,0.00
HTTP Receiving (ms),62141.13,62141.13,62141.13,62141.13,62141.13,62141.13,62141.13,62141.13,62141.13,62141.13,62141.13,62141.13,62141.13,0.00
HTTP Sending (ms),12.67,12.67,12.67,12.67,12.67,12.67,12.67,12.67,12.67,12.67,12.67,12.67,12.67,0.00
HTTP Total Time (ms),64592.09,64592.09,64592.09,64592.09,64592.09,64592.09,64592.09,64592.09,64592.09,64592.09,64592.09,64592.09,64592.09,0.00
HTTP Waiting (TTFB) (ms),2426.11,2426.11,2426.11,2426.11,2426.11,2426.11,2426.11,2426.11,2426.11,2426.11,2426.11,2426.11,2426.11,0.00
Input Sequence Length (tokens),1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,0.00
Inter Chunk Latency (ms),24.89,0.00,137.17,62135.52,6.96,18.60,21.25,23.44,24.71,26.18,28.36,31.45,42.11,6.19
Inter Token Latency (ms),7.61,7.61,7.61,7.61,7.61,7.61,7.61,7.61,7.61,7.61,7.61,7.61,7.61,0.00
OSL Mismatch Diff % (%),-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,-0.31,0.00
Output Sequence Length (tokens),8167.00,8167.00,8167.00,8167.00,8167.00,8167.00,8167.00,8167.00,8167.00,8167.00,8167.00,8167.00,8167.00,0.00
Output Token Count (tokens),5529.00,5529.00,5529.00,5529.00,5529.00,5529.00,5529.00,5529.00,5529.00,5529.00,5529.00,5529.00,5529.00,0.00
Output Token Throughput Per User (tokens/sec/user),131.42,131.42,131.42,131.42,131.42,131.42,131.42,131.42,131.42,131.42,131.42,131.42,131.42,0.00
Prefill Throughput Per User (tokens/sec/user),421.48,421.48,421.48,421.48,421.48,421.48,421.48,421.48,421.48,421.48,421.48,421.48,421.48,0.00
Reasoning Token Count (tokens),2638.00,2638.00,2638.00,2638.00,2638.00,2638.00,2638.00,2638.00,2638.00,2638.00,2638.00,2638.00,2638.00,0.00
Request Latency (ms),64574.56,64574.56,64574.56,64574.56,64574.56,64574.56,64574.56,64574.56,64574.56,64574.56,64574.56,64574.56,64574.56,0.00
Time to First Output Token (ms),27778.56,27778.56,27778.56,27778.56,27778.56,27778.56,27778.56,27778.56,27778.56,27778.56,27778.56,27778.56,27778.56,0.00
Time to First Token (ms),2439.05,2439.05,2439.05,2439.05,2439.05,2439.05,2439.05,2439.05,2439.05,2439.05,2439.05,2439.05,2439.05,0.00
Time to Second Token (ms),24.83,24.83,24.83,24.83,24.83,24.83,24.83,24.83,24.83,24.83,24.83,24.83,24.83,0.00
Tokens In Flight (tokens),4970.96,0.00,9195.00,,,,,,4971.32,,8354.19,8772.96,9109.94,2441.28

Metric,Value
Benchmark Duration (sec),64.57
Input Token Throughput (tokens/sec),15.92
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),126.44
Request Count,1.00
Request Throughput (requests/sec),0.02
Total Input Sequence Length (tokens),1028.00
Total Output Sequence Length (tokens),8167.00
Total Output Tokens (tokens),5529.00
Total Reasoning Tokens (tokens),2638.00
Total Token Throughput (tokens/sec),142.35
