Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Waiting (TTFB) (ms),1812.70,373.14,3996.38,232024.99,378.59,398.56,413.92,472.54,936.70,2917.08,3990.83,3992.21,3996.22,1439.85
Input Sequence Length (tokens),512.00,512.00,512.00,65536.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
Inter Chunk Latency (ms),183.32,12.62,3091.08,1727807.45,71.63,101.55,110.40,125.94,141.19,192.35,310.14,392.48,466.54,128.81
Inter Token Latency (ms),106.29,54.06,204.81,13604.78,55.09,59.66,69.95,82.44,101.29,125.65,156.45,167.41,177.83,32.38
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),128.00,128.00,128.00,16384.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Count (tokens),128.00,128.00,128.00,16384.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Throughput Per User (tokens/sec/user),10.32,4.88,18.50,1320.35,5.62,5.97,6.39,7.96,9.87,12.13,14.30,16.77,18.15,3.17
Prefill Throughput Per User (tokens/sec/user),618.11,126.42,1361.59,79117.71,126.44,126.57,126.63,172.31,560.24,1083.45,1236.41,1278.96,1324.04,463.38
Request Latency (ms),15337.36,7392.69,27094.64,1963182.38,7628.67,8813.93,9979.96,11595.37,14301.65,18167.27,22301.11,24113.92,26380.28,4693.14
Time to First Output Token (ms),1838.87,376.03,4050.09,235374.93,386.70,400.33,414.10,472.73,936.96,2971.47,4043.36,4045.29,4049.37,1464.06
Time to First Token (ms),1838.87,376.03,4050.09,235374.93,386.70,400.33,414.10,472.73,936.96,2971.47,4043.36,4045.29,4049.37,1464.06
Time to Second Token (ms),610.09,121.55,3091.08,78090.89,121.64,122.97,126.31,150.06,288.11,1200.51,2142.89,2146.00,2147.77,708.06
Tokens In Flight (tokens),31302.09,0.00,37963.60,,,,,,35587.40,,37466.64,37690.10,37870.38,9492.04
Usage Completion Tokens (tokens),128.00,128.00,128.00,16384.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Usage Prompt Tokens (tokens),512.00,512.00,512.00,65536.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
Usage Total Tokens (tokens),640.00,640.00,640.00,81920.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,0.00

Metric,Value
Benchmark Duration (sec),35.49
Input Token Throughput (tokens/sec),1846.31
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),461.58
Request Count,128.00
Request Throughput (requests/sec),3.61
Total Input Sequence Length (tokens),65536.00
Total Output Sequence Length (tokens),16384.00
Total Output Tokens (tokens),16384.00
Total Token Throughput (tokens/sec),2307.88
Total Usage Completion Tokens (tokens),16384.00
Total Usage Prompt Tokens (tokens),65536.00
Total Usage Total Tokens (tokens),81920.00
