Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Chunk Latency (ms),33.57,0.00,246.61,16954.79,0.07,18.66,23.98,30.05,33.14,35.28,40.23,53.88,72.03,14.20
Inter Token Latency (ms),33.38,32.93,34.70,133.50,32.93,32.93,32.93,32.93,32.94,33.38,34.17,34.43,34.64,0.76
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),128.00,128.00,128.00,512.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Count (tokens),128.00,128.00,128.00,512.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Throughput Per User (tokens/sec/user),29.98,28.82,30.37,119.91,28.87,29.05,29.28,29.97,30.36,30.37,30.37,30.37,30.37,0.67
Prefill Throughput Per User (tokens/sec/user),1547.33,1219.11,2528.17,6189.33,1219.12,1219.14,1219.16,1219.24,1221.02,1549.11,2136.55,2332.36,2489.01,566.29
Request Latency (ms),4614.68,4614.58,4614.75,18458.73,4614.58,4614.59,4614.61,4614.65,4614.70,4614.73,4614.74,4614.75,4614.75,0.07
Time to First Output Token (ms),375.99,208.45,432.28,1503.95,215.13,241.83,275.21,375.36,431.61,432.24,432.26,432.27,432.28,96.73
Time to First Token (ms),375.99,208.45,432.28,1503.95,215.13,241.83,275.21,375.36,431.61,432.24,432.26,432.27,432.28,96.73
Time to Second Token (ms),79.03,22.73,246.61,316.11,22.73,22.74,22.74,22.74,23.39,79.67,179.83,213.22,239.93,96.75
Tokens In Flight (tokens),2341.57,0.00,2616.98,,,,,,2345.38,,2559.64,2587.81,2611.95,168.36
Usage Completion Tokens (tokens),128.00,128.00,128.00,512.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Usage Prompt Tokens (tokens),527.00,527.00,527.00,2108.00,527.00,527.00,527.00,527.00,527.00,527.00,527.00,527.00,527.00,0.00
Usage Total Tokens (tokens),655.00,655.00,655.00,2620.00,655.00,655.00,655.00,655.00,655.00,655.00,655.00,655.00,655.00,0.00

Metric,Value
Benchmark Duration (sec),4.61
Input Token Throughput (tokens/sec),456.47
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),110.87
Request Count,4.00
Request Throughput (requests/sec),0.87
Total Input Sequence Length (tokens),2108.00
Total Output Sequence Length (tokens),512.00
Total Output Tokens (tokens),512.00
Total Token Throughput (tokens/sec),567.34
Total Usage Completion Tokens (tokens),512.00
Total Usage Prompt Tokens (tokens),2108.00
Total Usage Total Tokens (tokens),2620.00
