Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Waiting (TTFB) (ms),8020.25,2312.21,9928.01,32081.01,2540.46,3453.44,4594.67,8018.35,9920.39,9922.30,9925.73,9926.87,9927.78,3295.54
Input Sequence Length (tokens),1024.00,1024.00,1024.00,4096.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),34.45,0.00,237.81,576995.90,0.00,3.67,20.88,29.86,34.11,37.77,44.21,53.73,119.82,17.06
Inter Token Latency (ms),17.61,16.93,17.96,70.46,16.95,17.04,17.14,17.46,17.78,17.94,17.95,17.96,17.96,0.41
OSL Mismatch Diff % (%),-0.02,-0.02,-0.01,-0.09,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.01,-0.01,0.01
Output Sequence Length (tokens),8190.25,8190.00,8191.00,32761.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.25,8190.70,8190.85,8190.97,0.43
Output Token Count (tokens),6358.00,5096.00,7699.00,25432.00,5104.85,5140.25,5184.50,5317.25,6318.50,7359.25,7563.10,7631.05,7685.41,1130.77
Output Token Throughput Per User (tokens/sec/user),56.80,55.67,59.06,227.22,55.67,55.69,55.70,55.75,56.24,57.30,58.36,58.71,58.99,1.37
Prefill Throughput Per User (tokens/sec/user),187.09,103.02,439.19,748.37,103.02,103.02,103.02,103.02,103.08,187.15,338.38,388.78,429.11,145.55
Reasoning Token Count (tokens),1832.25,491.00,3094.00,7329.00,504.62,559.10,627.20,831.50,1872.00,2872.75,3005.50,3049.75,3085.15,1130.57
Request Latency (ms),152283.78,140983.57,157025.84,609135.12,141384.68,142989.12,144994.67,151011.33,155562.85,156835.30,156949.63,156987.73,157018.22,6607.00
Time to First Output Token (ms),42064.27,7794.61,69172.45,168257.09,8396.58,10804.45,13814.29,22843.79,45645.01,64865.49,67449.67,68311.06,69000.17,25335.28
Time to First Token (ms),8034.80,2331.56,9939.74,32139.22,2559.46,3471.07,4610.58,8029.09,9933.96,9939.67,9939.71,9939.73,9939.74,3292.77
Time to Second Token (ms),26.92,20.46,46.27,107.67,20.46,20.46,20.46,20.46,20.47,26.93,38.54,42.41,45.50,11.18
Tokens In Flight (tokens),19095.20,0.00,34162.65,,,,,,19614.17,,30665.37,32412.05,33806.68,8825.15

Metric,Value
Benchmark Duration (sec),157.04
Input Token Throughput (tokens/sec),26.08
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),208.60
Request Count,4.00
Request Throughput (requests/sec),0.03
Total Input Sequence Length (tokens),4096.00
Total Output Sequence Length (tokens),32761.00
Total Output Tokens (tokens),25432.00
Total Reasoning Tokens (tokens),7329.00
Total Token Throughput (tokens/sec),234.68


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
