Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Chunk Latency (ms),20.14,0.00,181.44,164970.23,0.00,4.70,13.54,17.98,19.89,21.78,25.23,30.05,53.59,9.88
Inter Token Latency (ms),20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,20.14,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,49.65,0.00
Prefill Throughput Per User (tokens/sec/user),4986.02,4986.02,4986.02,4986.02,4986.02,4986.02,4986.02,4986.02,4986.02,4986.02,4986.02,4986.02,4986.02,0.00
Request Latency (ms),165176.21,165176.21,165176.21,165176.21,165176.21,165176.21,165176.21,165176.21,165176.21,165176.21,165176.21,165176.21,165176.21,0.00
Time to First Output Token (ms),205.98,205.98,205.98,205.98,205.98,205.98,205.98,205.98,205.98,205.98,205.98,205.98,205.98,0.00
Time to First Token (ms),205.98,205.98,205.98,205.98,205.98,205.98,205.98,205.98,205.98,205.98,205.98,205.98,205.98,0.00
Time to Second Token (ms),16.38,16.38,16.38,16.38,16.38,16.38,16.38,16.38,16.38,16.38,16.38,16.38,16.38,0.00
Tokens In Flight (tokens),5229.14,0.00,9219.00,,,,,,5285.00,,8456.00,8838.00,9142.00,2365.56
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,0.00

Metric,Value
Benchmark Duration (sec),165.18
Input Token Throughput (tokens/sec),6.22
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),49.59
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),55.81
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),9219.00
