Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Sent (KB),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),59662.59,59662.59,59662.59,59662.59,59662.59,59662.59,59662.59,59662.59,59662.59,59662.59,59662.59,59662.59,59662.59,0.00
HTTP Receiving (ms),56013.49,56013.49,56013.49,56013.49,56013.49,56013.49,56013.49,56013.49,56013.49,56013.49,56013.49,56013.49,56013.49,0.00
HTTP Sending (ms),45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,0.00
HTTP Total Time (ms),59707.84,59707.84,59707.84,59707.84,59707.84,59707.84,59707.84,59707.84,59707.84,59707.84,59707.84,59707.84,59707.84,0.00
HTTP Waiting (TTFB) (ms),3603.21,3603.21,3603.21,3603.21,3603.21,3603.21,3603.21,3603.21,3603.21,3603.21,3603.21,3603.21,3603.21,0.00
Input Sequence Length (tokens),1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,0.00
Inter Chunk Latency (ms),25.04,0.00,84.36,56010.66,3.39,16.52,20.91,23.55,24.94,26.41,28.86,32.16,49.72,6.41
Inter Token Latency (ms),6.87,6.87,6.87,6.87,6.87,6.87,6.87,6.87,6.87,6.87,6.87,6.87,6.87,0.00
OSL Mismatch Diff % (%),-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,-0.46,0.00
Output Sequence Length (tokens),8154.00,8154.00,8154.00,8154.00,8154.00,8154.00,8154.00,8154.00,8154.00,8154.00,8154.00,8154.00,8154.00,0.00
Output Token Count (tokens),7499.00,7499.00,7499.00,7499.00,7499.00,7499.00,7499.00,7499.00,7499.00,7499.00,7499.00,7499.00,7499.00,0.00
Output Token Throughput Per User (tokens/sec/user),145.56,145.56,145.56,145.56,145.56,145.56,145.56,145.56,145.56,145.56,145.56,145.56,145.56,0.00
Prefill Throughput Per User (tokens/sec/user),281.69,281.69,281.69,281.69,281.69,281.69,281.69,281.69,281.69,281.69,281.69,281.69,281.69,0.00
Reasoning Token Count (tokens),655.00,655.00,655.00,655.00,655.00,655.00,655.00,655.00,655.00,655.00,655.00,655.00,655.00,0.00
Request Latency (ms),59660.10,59660.10,59660.10,59660.10,59660.10,59660.10,59660.10,59660.10,59660.10,59660.10,59660.10,59660.10,59660.10,0.00
Time to First Output Token (ms),9765.17,9765.17,9765.17,9765.17,9765.17,9765.17,9765.17,9765.17,9765.17,9765.17,9765.17,9765.17,9765.17,0.00
Time to First Token (ms),3649.44,3649.44,3649.44,3649.44,3649.44,3649.44,3649.44,3649.44,3649.44,3649.44,3649.44,3649.44,3649.44,0.00
Time to Second Token (ms),28.71,28.71,28.71,28.71,28.71,28.71,28.71,28.71,28.71,28.71,28.71,28.71,28.71,0.00
Tokens In Flight (tokens),4864.33,0.00,9182.00,,,,,,4852.20,,8321.87,8751.94,9094.53,2481.54

Metric,Value
Benchmark Duration (sec),59.66
Input Token Throughput (tokens/sec),17.23
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),136.64
Request Count,1.00
Request Throughput (requests/sec),0.02
Total Input Sequence Length (tokens),1028.00
Total Output Sequence Length (tokens),8154.00
Total Output Tokens (tokens),7499.00
Total Reasoning Tokens (tokens),655.00
Total Token Throughput (tokens/sec),153.87
