Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),78416.02,78416.02,78416.02,78416.02,78416.02,78416.02,78416.02,78416.02,78416.02,78416.02,78416.02,78416.02,78416.02,0.00
HTTP Receiving (ms),74887.54,74887.54,74887.54,74887.54,74887.54,74887.54,74887.54,74887.54,74887.54,74887.54,74887.54,74887.54,74887.54,0.00
HTTP Sending (ms),8.59,8.59,8.59,8.59,8.59,8.59,8.59,8.59,8.59,8.59,8.59,8.59,8.59,0.00
HTTP Total Time (ms),78424.09,78424.09,78424.09,78424.09,78424.09,78424.09,78424.09,78424.09,78424.09,78424.09,78424.09,78424.09,78424.09,0.00
HTTP Waiting (TTFB) (ms),3519.89,3519.89,3519.89,3519.89,3519.89,3519.89,3519.89,3519.89,3519.89,3519.89,3519.89,3519.89,3519.89,0.00
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),24.87,0.00,97.25,74885.35,5.46,17.88,21.21,23.43,24.69,26.09,28.55,30.95,45.10,6.05
Inter Token Latency (ms),9.14,9.14,9.14,9.14,9.14,9.14,9.14,9.14,9.14,9.14,9.14,9.14,9.14,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),109.38,109.38,109.38,109.38,109.38,109.38,109.38,109.38,109.38,109.38,109.38,109.38,109.38,0.00
Prefill Throughput Per User (tokens/sec/user),2322.61,2322.61,2322.61,2322.61,2322.61,2322.61,2322.61,2322.61,2322.61,2322.61,2322.61,2322.61,2322.61,0.00
Reasoning Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Request Latency (ms),78414.14,78414.14,78414.14,78414.14,78414.14,78414.14,78414.14,78414.14,78414.14,78414.14,78414.14,78414.14,78414.14,0.00
Time to First Token (ms),3528.79,3528.79,3528.79,3528.79,3528.79,3528.79,3528.79,3528.79,3528.79,3528.79,3528.79,3528.79,3528.79,0.00
Time to Second Token (ms),34.70,34.70,34.70,34.70,34.70,34.70,34.70,34.70,34.70,34.70,34.70,34.70,34.70,0.00
Tokens In Flight (tokens),12109.71,0.00,16388.00,,,,,,12108.88,,15536.53,15960.90,16300.95,2468.55

Metric,Value
Benchmark Duration (sec),78.41
Input Token Throughput (tokens/sec),104.49
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),104.44
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),8192.00
Total Reasoning Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),208.94
