Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Prefill Throughput Per User (tokens/sec/user),2102.67,2102.67,2102.67,2102.67,2102.67,2102.67,2102.67,2102.67,2102.67,2102.67,2102.67,2102.67,2102.67,0.00
Reasoning Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Request Latency (ms),13548.05,13548.05,13548.05,13548.05,13548.05,13548.05,13548.05,13548.05,13548.05,13548.05,13548.05,13548.05,13548.05,0.00
Time to First Token (ms),3897.89,3897.89,3897.89,3897.89,3897.89,3897.89,3897.89,3897.89,3897.89,3897.89,3897.89,3897.89,3897.89,0.00
Time to Second Token (ms),22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,0.00
Tokens In Flight (tokens),8556.88,0.00,9220.00,,,,,,8494.94,,9074.99,9146.18,9204.18,371.31

Metric,Value
Benchmark Duration (sec),13.55
Input Token Throughput (tokens/sec),604.22
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),75.49
Request Count,1.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),1024.00
Total Reasoning Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),679.71
