Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Received (KB),1891.99,1889.35,1893.92,7567.95,1889.39,1889.59,1889.84,1890.58,1892.34,1893.75,1893.85,1893.89,1893.91,1.91
HTTP Data Sent (KB),4.32,3.89,4.64,17.28,3.90,3.94,4.00,4.16,4.37,4.54,4.60,4.62,4.64,0.29
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),162093.41,161973.35,162346.53,648373.63,161974.01,161976.62,161979.89,161989.69,162026.87,162130.59,162260.15,162303.34,162337.89,149.46
HTTP Receiving (ms),161912.73,161798.45,162150.26,647650.90,161799.07,161801.53,161804.60,161813.81,161851.10,161950.01,162070.16,162110.21,162142.25,140.66
HTTP Sending (ms),0.16,0.13,0.22,0.63,0.13,0.13,0.13,0.13,0.14,0.16,0.20,0.21,0.22,0.04
HTTP Total Time (ms),162093.41,161973.35,162346.53,648373.63,161974.01,161976.62,161979.89,161989.69,162026.87,162130.59,162260.15,162303.34,162337.89,149.46
HTTP Waiting (TTFB) (ms),180.52,174.68,196.12,722.10,174.70,174.76,174.84,175.08,175.64,181.09,190.11,193.12,195.52,9.02
Input Sequence Length (tokens),1024.00,1024.00,1024.00,4096.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),19.77,0.00,172.02,647647.23,0.00,3.82,11.48,17.64,19.59,21.38,24.66,30.96,54.81,10.29
Inter Token Latency (ms),19.77,19.75,19.80,79.07,19.75,19.75,19.75,19.75,19.76,19.77,19.79,19.79,19.80,0.02
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),50.59,50.51,50.62,202.36,50.52,50.53,50.54,50.58,50.61,50.62,50.62,50.62,50.62,0.04
Prefill Throughput Per User (tokens/sec/user),5678.04,5215.36,5851.67,22712.15,5233.17,5304.40,5393.43,5660.53,5822.56,5840.07,5847.03,5849.35,5851.21,267.56
Request Latency (ms),162092.58,161973.45,162346.60,648370.31,161973.99,161976.16,161978.88,161987.02,162025.13,162130.69,162260.23,162303.41,162337.96,150.06
Time to First Output Token (ms),180.77,174.99,196.34,723.07,175.01,175.06,175.13,175.34,175.87,181.30,190.32,193.33,195.74,9.00
Time to First Token (ms),180.77,174.99,196.34,723.07,175.01,175.06,175.13,175.34,175.87,181.30,190.32,193.33,195.74,9.00
Time to Second Token (ms),15.99,6.87,19.78,63.97,7.22,8.62,10.36,15.59,18.66,19.06,19.49,19.64,19.75,5.29
Tokens In Flight (tokens),5230.61,0.00,9216.00,,,,,,5288.00,,8456.00,8837.00,9141.00,2366.19
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1024.00,1024.00,1024.00,4096.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Total Tokens (tokens),9216.00,9216.00,9216.00,36864.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,0.00

Metric,Value
Benchmark Duration (sec),648.50
Input Token Throughput (tokens/sec),6.32
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),50.53
Request Count,4.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),4096.00
Total Output Sequence Length (tokens),32768.00
Total Output Tokens (tokens),32768.00
Total Token Throughput (tokens/sec),56.84
Total Usage Completion Tokens (tokens),32768.00
Total Usage Prompt Tokens (tokens),4096.00
Total Usage Total Tokens (tokens),36864.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
