Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Chunk Latency (ms),47.84,0.00,156.50,1642169.37,0.76,24.76,35.18,44.35,48.62,52.56,57.76,64.53,90.29,12.84
Inter Token Latency (ms),25.06,24.23,26.47,200.52,24.24,24.27,24.32,24.67,24.91,25.38,25.82,26.14,26.40,0.67
OSL Mismatch Diff % (%),-0.02,-0.02,0.00,-0.12,-0.02,-0.02,-0.02,-0.02,-0.02,-0.01,0.00,0.00,0.00,0.01
Output Sequence Length (tokens),8190.75,8190.00,8192.00,65526.00,8190.00,8190.00,8190.00,8190.00,8190.50,8191.25,8192.00,8192.00,8192.00,0.83
Output Token Count (tokens),5454.20,2102.00,7168.00,27271.00,2203.32,2608.60,3115.20,4635.00,6244.00,7122.00,7149.60,7158.80,7166.16,1910.54
Output Token Throughput Per User (tokens/sec/user),39.93,37.78,41.26,319.40,37.88,38.27,38.75,39.41,40.14,40.54,41.12,41.19,41.25,1.05
Prefill Throughput Per User (tokens/sec/user),617.10,252.51,1634.87,4936.79,254.88,264.36,276.21,319.00,441.77,704.65,1131.07,1382.97,1584.49,435.23
Reasoning Token Count (tokens),4781.88,1022.00,8192.00,38255.00,1025.22,1038.10,1054.20,1726.50,4822.00,8191.25,8192.00,8192.00,8192.00,3042.62
Request Latency (ms),224051.07,203509.09,236345.53,1792408.56,203849.16,205209.45,206909.82,218652.52,228163.46,232560.07,234387.32,235366.43,236149.71,11381.25
Time to First Output Token (ms),91282.96,47803.53,179805.35,456414.78,47979.32,48682.47,49561.40,52198.19,58100.59,118507.10,155286.05,167545.70,177353.42,51179.13
Time to First Token (ms),18779.90,5010.80,32442.34,150239.20,5286.65,6390.04,7769.29,11921.37,18741.68,25776.53,29757.42,31099.88,32173.85,8999.43
Time to Second Token (ms),40.04,20.86,51.67,320.29,21.32,23.14,25.42,33.17,41.60,50.80,51.58,51.62,51.66,10.88
Tokens In Flight (tokens),90807.75,0.00,123814.29,,,,,,92784.11,,116592.89,120202.61,123084.76,19897.53

Metric,Value
Benchmark Duration (sec),236.36
Input Token Throughput (tokens/sec),277.26
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),277.21
Request Count,8.00
Request Throughput (requests/sec),0.03
Total Input Sequence Length (tokens),65536.00
Total Output Sequence Length (tokens),65526.00
Total Output Tokens (tokens),27271.00
Total Reasoning Tokens (tokens),38255.00
Total Token Throughput (tokens/sec),554.47


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
