Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Chunk Latency (ms),29.79,1.90,47.72,20644.15,18.42,25.59,27.55,28.79,29.76,30.95,32.28,34.03,39.01,3.21
Inter Token Latency (ms),20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,20.18,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,49.55,0.00
Prefill Throughput Per User (tokens/sec/user),358.53,358.53,358.53,358.53,358.53,358.53,358.53,358.53,358.53,358.53,358.53,358.53,358.53,0.00
Request Latency (ms),23508.60,23508.60,23508.60,23508.60,23508.60,23508.60,23508.60,23508.60,23508.60,23508.60,23508.60,23508.60,23508.60,0.00
Time to First Output Token (ms),2864.46,2864.46,2864.46,2864.46,2864.46,2864.46,2864.46,2864.46,2864.46,2864.46,2864.46,2864.46,2864.46,0.00
Time to First Token (ms),2864.46,2864.46,2864.46,2864.46,2864.46,2864.46,2864.46,2864.46,2864.46,2864.46,2864.46,2864.46,2864.46,0.00
Time to Second Token (ms),29.28,29.28,29.28,29.28,29.28,29.28,29.28,29.28,29.28,29.28,29.28,29.28,29.28,0.00
Tokens In Flight (tokens),1475.22,0.00,2051.00,,,,,,1466.43,,1932.90,1990.48,2037.71,323.57
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00

Metric,Value
Benchmark Duration (sec),23.51
Input Token Throughput (tokens/sec),43.68
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),43.55
Request Count,1.00
Request Throughput (requests/sec),0.04
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),87.23
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),2051.00
