Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Sequence Length (tokens),1024.00,1024.00,1024.00,2048.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,2048.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),56.40,56.04,56.77,112.81,56.05,56.08,56.11,56.22,56.40,56.59,56.69,56.73,56.76,0.36
Prefill Throughput Per User (tokens/sec/user),4472.06,3399.38,5544.73,8944.11,3420.83,3506.65,3613.91,3935.72,4472.06,5008.40,5330.20,5437.47,5523.28,1072.68
Request Latency (ms),18624.41,18624.39,18624.44,37248.83,18624.39,18624.39,18624.39,18624.40,18624.41,18624.43,18624.43,18624.44,18624.44,0.03
Time to First Output Token (ms),486.62,369.90,603.35,973.25,372.23,381.57,393.24,428.26,486.62,544.98,580.00,591.67,601.01,116.72
Time to First Token (ms),486.62,369.90,603.35,973.25,372.23,381.57,393.24,428.26,486.62,544.98,580.00,591.67,601.01,116.72
Time to Second Token (ms),116.14,0.00,232.28,232.28,2.32,11.61,23.23,58.07,116.14,174.21,209.05,220.66,229.95,116.14
Tokens In Flight (tokens),5098.20,0.00,6149.00,,,,,,5104.00,,5942.00,6046.00,6128.00,613.60
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,2048.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),2051.00,2051.00,2051.00,4102.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00
Usage Total Tokens (tokens),3075.00,3075.00,3075.00,6150.00,3075.00,3075.00,3075.00,3075.00,3075.00,3075.00,3075.00,3075.00,3075.00,0.00

Metric,Value
Benchmark Duration (sec),18.62
Input Token Throughput (tokens/sec),220.19
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),109.93
Request Count,2.00
Request Throughput (requests/sec),0.11
Total Input Sequence Length (tokens),4102.00
Total Output Sequence Length (tokens),2048.00
Total Output Tokens (tokens),2048.00
Total Token Throughput (tokens/sec),330.12
Total Usage Completion Tokens (tokens),2048.00
Total Usage Prompt Tokens (tokens),4102.00
Total Usage Total Tokens (tokens),6150.00
