Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Received (KB),131.96,115.27,142.03,4222.65,115.53,118.35,121.54,126.75,133.41,137.61,139.95,140.74,141.80,7.18
HTTP Data Sent (KB),33.80,30.82,35.06,1081.45,30.94,31.84,32.75,33.47,34.10,34.42,34.62,34.87,35.03,0.97
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),75573.54,20756.59,119300.86,2418353.44,21617.27,27451.28,34312.33,52414.59,76406.93,101738.25,113862.99,117695.11,118808.56,29584.08
HTTP Receiving (ms),23420.73,16977.10,27051.26,749463.46,17026.03,17363.27,19045.20,21835.52,24123.99,25609.59,26330.88,26622.79,26995.43,2824.19
HTTP Sending (ms),23.93,0.20,29.26,765.88,6.26,19.88,20.63,21.97,25.09,27.13,27.53,28.49,29.16,5.03
HTTP Total Time (ms),75596.46,20756.59,119327.93,2419086.64,21624.20,27473.13,34335.47,52436.52,76427.21,101763.50,113889.22,117717.45,118833.32,29585.99
HTTP Waiting (TTFB) (ms),52128.88,3621.47,101723.22,1668124.09,4524.04,8126.65,12667.18,27796.44,51995.05,76111.26,91944.05,96951.33,100824.75,29307.37
Input Sequence Length (tokens),8192.03,8192.00,8193.00,262145.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.69,0.17
Inter Chunk Latency (ms),60.38,0.00,310.68,748859.71,0.00,0.00,21.15,45.56,59.88,72.42,90.55,116.23,196.88,33.92
Inter Token Latency (ms),22.88,16.57,26.41,732.13,16.64,16.99,18.61,21.33,23.57,24.97,25.74,26.03,26.36,2.75
OSL Mismatch Diff % (%),-0.02,-0.20,0.00,-0.49,-0.17,-0.10,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.04
Output Sequence Length (tokens),1023.84,1022.00,1024.00,32763.00,1022.31,1023.00,1023.10,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.44
Output Token Count (tokens),322.50,33.00,516.00,1290.00,40.89,72.45,111.90,230.25,370.50,462.75,494.70,505.35,513.87,185.04
Output Token Throughput Per User (tokens/sec/user),44.44,37.87,60.35,1422.11,37.94,38.41,38.86,40.05,42.44,46.89,53.76,58.88,60.11,6.14
Prefill Throughput Per User (tokens/sec/user),318.48,80.51,2261.88,10191.23,81.24,84.50,89.08,107.63,157.69,295.22,648.24,1038.92,1948.04,430.50
Reasoning Token Count (tokens),983.53,507.00,1024.00,31473.00,528.70,659.50,993.40,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,125.51
Request Latency (ms),75554.99,20756.69,119298.50,2417759.67,21609.21,27439.62,34285.37,52386.11,76367.07,101709.60,113849.27,117692.61,118806.08,29586.70
Time to First Output Token (ms),39714.86,10778.09,64051.43,158859.45,11551.89,14647.08,18516.07,30123.04,42014.97,51606.79,59073.57,61562.50,63553.64,19361.38
Time to First Token (ms),52153.12,3621.77,101751.04,1668899.96,4531.43,8149.33,12691.19,27819.12,52016.31,76138.33,91971.49,96976.00,100851.29,29309.59
Time to Second Token (ms),76.29,17.30,170.36,2441.28,23.33,40.03,45.41,62.36,68.70,81.69,109.06,145.03,166.18,31.22
Tokens In Flight (tokens),169271.37,0.00,265397.71,,,,,,184585.35,,262779.11,263947.41,265112.40,77981.87

Metric,Value
Benchmark Duration (sec),119.30
Input Token Throughput (tokens/sec),2197.20
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),274.61
Request Count,32.00
Request Throughput (requests/sec),0.27
Total Input Sequence Length (tokens),262145.00
Total Output Sequence Length (tokens),32763.00
Total Output Tokens (tokens),1290.00
Total Reasoning Tokens (tokens),31473.00
Total Token Throughput (tokens/sec),2471.80


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
