Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Prefill Throughput Per User (tokens/sec/user),1977.99,1977.99,1977.99,1977.99,1977.99,1977.99,1977.99,1977.99,1977.99,1977.99,1977.99,1977.99,1977.99,0.00
Reasoning Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Request Latency (ms),13707.18,13707.18,13707.18,13707.18,13707.18,13707.18,13707.18,13707.18,13707.18,13707.18,13707.18,13707.18,13707.18,0.00
Time to First Token (ms),4143.61,4143.61,4143.61,4143.61,4143.61,4143.61,4143.61,4143.61,4143.61,4143.61,4143.61,4143.61,4143.61,0.00
Time to Second Token (ms),23.38,23.38,23.38,23.38,23.38,23.38,23.38,23.38,23.38,23.38,23.38,23.38,23.38,0.00
Tokens In Flight (tokens),8550.76,0.00,9220.00,,,,,,8485.47,,9073.09,9145.21,9203.97,371.01

Metric,Value
Benchmark Duration (sec),13.71
Input Token Throughput (tokens/sec),597.58
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),74.66
Request Count,1.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),1024.00
Total Reasoning Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),672.24
