Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Data Sent (KB),34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),190238.32,190238.32,190238.32,190238.32,190238.32,190238.32,190238.32,190238.32,190238.32,190238.32,190238.32,190238.32,190238.32,0.00
HTTP Receiving (ms),188844.74,188844.74,188844.74,188844.74,188844.74,188844.74,188844.74,188844.74,188844.74,188844.74,188844.74,188844.74,188844.74,0.00
HTTP Sending (ms),8.04,8.04,8.04,8.04,8.04,8.04,8.04,8.04,8.04,8.04,8.04,8.04,8.04,0.00
HTTP Total Time (ms),190245.92,190245.92,190245.92,190245.92,190245.92,190245.92,190245.92,190245.92,190245.92,190245.92,190245.92,190245.92,190245.92,0.00
HTTP Waiting (TTFB) (ms),1385.54,1385.54,1385.54,1385.54,1385.54,1385.54,1385.54,1385.54,1385.54,1385.54,1385.54,1385.54,1385.54,0.00
Input Sequence Length (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Inter Chunk Latency (ms),23.06,0.00,127.16,188844.69,0.00,10.40,14.72,19.72,23.04,26.14,30.87,34.73,47.41,8.09
Inter Token Latency (ms),23.06,23.06,23.06,23.06,23.06,23.06,23.06,23.06,23.06,23.06,23.06,23.06,23.06,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),43.37,43.37,43.37,43.37,43.37,43.37,43.37,43.37,43.37,43.37,43.37,43.37,43.37,0.00
Prefill Throughput Per User (tokens/sec/user),5879.14,5879.14,5879.14,5879.14,5879.14,5879.14,5879.14,5879.14,5879.14,5879.14,5879.14,5879.14,5879.14,0.00
Request Latency (ms),190238.61,190238.61,190238.61,190238.61,190238.61,190238.61,190238.61,190238.61,190238.61,190238.61,190238.61,190238.61,190238.61,0.00
Time to First Output Token (ms),1393.91,1393.91,1393.91,1393.91,1393.91,1393.91,1393.91,1393.91,1393.91,1393.91,1393.91,1393.91,1393.91,0.00
Time to First Token (ms),1393.91,1393.91,1393.91,1393.91,1393.91,1393.91,1393.91,1393.91,1393.91,1393.91,1393.91,1393.91,1393.91,0.00
Time to Second Token (ms),24.50,24.50,24.50,24.50,24.50,24.50,24.50,24.50,24.50,24.50,24.50,24.50,24.50,0.00
Tokens In Flight (tokens),12362.04,0.00,16387.00,,,,,,12415.00,,15614.00,16002.00,16310.00,2384.73
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Usage Total Tokens (tokens),16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,0.00

Metric,Value
Benchmark Duration (sec),190.24
Input Token Throughput (tokens/sec),43.07
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),43.06
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8195.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),86.13
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),8195.00
Total Usage Total Tokens (tokens),16387.00
