Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Reused (ratio),1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),1209.21,1207.56,1210.87,2418.43,1207.59,1207.72,1207.89,1208.39,1209.21,1210.04,1210.54,1210.71,1210.84,1.66
HTTP Data Sent (KB),4.27,4.00,4.54,8.55,4.01,4.03,4.06,4.14,4.27,4.41,4.49,4.52,4.54,0.27
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),87799.15,87381.30,88217.01,175598.30,87389.65,87423.08,87464.87,87590.22,87799.15,88008.08,88133.44,88175.22,88208.65,417.86
HTTP Receiving (ms),85071.99,84677.08,85466.89,170143.97,84684.98,84716.57,84756.06,84874.53,85071.99,85269.44,85387.91,85427.40,85458.99,394.90
HTTP Sending (ms),0.16,0.14,0.18,0.32,0.14,0.14,0.14,0.15,0.16,0.17,0.18,0.18,0.18,0.02
HTTP Total Time (ms),87799.15,87381.30,88217.01,175598.30,87389.65,87423.08,87464.87,87590.22,87799.15,88008.08,88133.44,88175.22,88208.65,417.86
HTTP Waiting (TTFB) (ms),2727.01,2704.08,2749.94,5454.02,2704.54,2706.37,2708.66,2715.54,2727.01,2738.47,2745.35,2747.65,2749.48,22.93
Input Sequence Length (tokens),1024.00,1024.00,1024.00,2048.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),21.03,0.00,141.30,170143.96,0.00,5.13,10.76,16.83,20.10,24.03,32.19,39.76,54.37,10.02
Inter Token Latency (ms),10.39,10.34,10.44,20.78,10.34,10.35,10.35,10.36,10.39,10.41,10.43,10.43,10.44,0.05
OSL Mismatch Diff % (%),-0.02,-0.02,-0.02,-0.05,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0.00
Output Sequence Length (tokens),8190.00,8190.00,8190.00,16380.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,0.00
Output Token Count (tokens),7071.50,7020.00,7123.00,14143.00,7021.03,7025.15,7030.30,7045.75,7071.50,7097.25,7112.70,7117.85,7121.97,51.50
Output Token Throughput Per User (tokens/sec/user),96.26,95.81,96.71,192.52,95.82,95.86,95.90,96.04,96.26,96.49,96.62,96.66,96.70,0.45
Prefill Throughput Per User (tokens/sec/user),375.50,372.34,378.66,750.99,372.40,372.65,372.97,373.92,375.50,377.08,378.03,378.34,378.59,3.16
Reasoning Token Count (tokens),1118.50,1067.00,1170.00,2237.00,1068.03,1072.15,1077.30,1092.75,1118.50,1144.25,1159.70,1164.85,1168.97,51.50
Request Latency (ms),87799.23,87381.37,88217.08,175598.45,87389.73,87423.16,87464.94,87590.30,87799.23,88008.16,88133.51,88175.30,88208.73,417.86
Time to First Output Token (ms),15425.97,14797.01,16054.94,30851.95,14809.59,14859.90,14922.80,15111.49,15425.97,15740.46,15929.15,15992.05,16042.36,628.97
Time to First Token (ms),2727.25,2704.29,2750.20,5454.49,2704.75,2706.58,2708.88,2715.77,2727.25,2738.72,2745.61,2747.91,2749.74,22.96
Time to Second Token (ms),17.66,17.42,17.90,35.32,17.43,17.44,17.47,17.54,17.66,17.78,17.85,17.87,17.89,0.24
Tokens In Flight (tokens),5062.63,0.00,9214.00,,,,,,5106.82,,8391.10,8801.50,9129.82,2426.42

Metric,Value
Benchmark Duration (sec),175.62
Input Token Throughput (tokens/sec),11.66
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),93.25
Request Count,2.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),2048.00
Total Output Sequence Length (tokens),16380.00
Total Output Tokens (tokens),14143.00
Total Reasoning Tokens (tokens),2237.00
Total Token Throughput (tokens/sec),104.91
