Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Received,7868.00,7868.00,7868.00,7868.00,7868.00,7868.00,7868.00,7868.00,7868.00,7868.00,7868.00,7868.00,7868.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,0.00
HTTP Connection Overhead (ms),5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,0.00
HTTP Data Sent (KB),34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),199584.30,199584.30,199584.30,199584.30,199584.30,199584.30,199584.30,199584.30,199584.30,199584.30,199584.30,199584.30,199584.30,0.00
HTTP Receiving (ms),198152.65,198152.65,198152.65,198152.65,198152.65,198152.65,198152.65,198152.65,198152.65,198152.65,198152.65,198152.65,198152.65,0.00
HTTP Sending (ms),6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,0.00
HTTP Total Time (ms),199590.29,199590.29,199590.29,199590.29,199590.29,199590.29,199590.29,199590.29,199590.29,199590.29,199590.29,199590.29,199590.29,0.00
HTTP Waiting (TTFB) (ms),1425.21,1425.21,1425.21,1425.21,1425.21,1425.21,1425.21,1425.21,1425.21,1425.21,1425.21,1425.21,1425.21,0.00
Input Sequence Length (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Inter Chunk Latency (ms),24.19,0.00,193.11,198152.60,0.00,7.21,15.81,21.73,24.02,26.15,30.05,34.15,79.55,12.35
Inter Token Latency (ms),24.19,24.19,24.19,24.19,24.19,24.19,24.19,24.19,24.19,24.19,24.19,24.19,24.19,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),41.34,41.34,41.34,41.34,41.34,41.34,41.34,41.34,41.34,41.34,41.34,41.34,41.34,0.00
Prefill Throughput Per User (tokens/sec/user),5722.95,5722.95,5722.95,5722.95,5722.95,5722.95,5722.95,5722.95,5722.95,5722.95,5722.95,5722.95,5722.95,0.00
Request Latency (ms),199584.55,199584.55,199584.55,199584.55,199584.55,199584.55,199584.55,199584.55,199584.55,199584.55,199584.55,199584.55,199584.55,0.00
Time to First Output Token (ms),1431.95,1431.95,1431.95,1431.95,1431.95,1431.95,1431.95,1431.95,1431.95,1431.95,1431.95,1431.95,1431.95,0.00
Time to First Token (ms),1431.95,1431.95,1431.95,1431.95,1431.95,1431.95,1431.95,1431.95,1431.95,1431.95,1431.95,1431.95,1431.95,0.00
Time to Second Token (ms),22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,22.20,0.00
Tokens In Flight (tokens),12364.60,0.00,16387.00,,,,,,12417.00,,15621.00,16008.00,16316.00,2386.66
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Usage Total Tokens (tokens),16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,0.00

Metric,Value
Benchmark Duration (sec),199.58
Input Token Throughput (tokens/sec),41.06
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),41.04
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8195.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),82.10
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),8195.00
Total Usage Total Tokens (tokens),16387.00
