Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),13698.99,9463.61,15454.33,1753470.16,9463.90,9467.57,9469.15,13428.97,14055.98,14749.28,15447.75,15450.06,15453.07,1786.38
HTTP Sending (ms),8.99,0.06,27.65,1151.06,0.07,0.07,0.08,0.12,4.98,18.95,20.50,21.80,26.11,9.29
HTTP Total Time (ms),17815.74,10547.02,32995.10,2280414.18,10548.12,10551.66,16456.73,16475.24,16513.99,16531.74,26992.25,32985.73,32991.87,4936.98
HTTP Waiting (TTFB) (ms),4098.93,1034.41,17557.77,524662.74,1035.18,1040.59,1041.85,1730.65,2431.29,3054.54,17525.67,17557.40,17557.76,5143.02
Input Sequence Length (tokens),512.00,512.00,512.00,65536.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
Inter Chunk Latency (ms),107.87,38.84,2428.64,1753470.04,57.45,72.58,76.73,94.43,102.19,107.91,112.81,117.16,160.78,122.95
Inter Token Latency (ms),107.87,74.52,121.69,13806.85,74.52,74.55,74.56,105.74,110.68,116.14,121.64,121.65,121.68,14.07
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),128.00,128.00,128.00,16384.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Count (tokens),128.00,128.00,128.00,16384.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Throughput Per User (tokens/sec/user),9.47,8.22,13.42,1212.59,8.22,8.22,8.22,8.62,9.04,9.46,13.41,13.41,13.42,1.57
Prefill Throughput Per User (tokens/sec/user),251.15,29.13,487.78,32146.70,29.13,29.13,29.21,167.89,216.96,312.99,485.64,486.96,487.43,148.30
Request Latency (ms),17806.98,10547.09,32974.31,2279294.08,10548.17,10551.71,16456.80,16475.29,16500.50,16509.97,26992.30,32967.56,32971.88,4934.50
Time to First Output Token (ms),4108.00,1049.65,17578.70,525824.04,1050.41,1051.43,1054.29,1747.45,2440.91,3059.51,17525.82,17575.12,17577.82,5144.63
Time to First Token (ms),4108.00,1049.65,17578.70,525824.04,1050.41,1051.43,1054.29,1747.45,2440.91,3059.51,17525.82,17575.12,17577.82,5144.63
Time to Second Token (ms),1145.63,71.30,2428.64,146641.26,71.48,72.21,72.45,430.74,1045.23,1738.08,2426.83,2427.72,2428.45,898.34
Tokens In Flight (tokens),29238.76,0.00,39881.00,,,,,,34056.00,,38760.00,39328.00,39800.00,11567.56
Usage Completion Tokens (tokens),128.00,128.00,128.00,16384.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Usage Prompt Tokens (tokens),512.00,512.00,512.00,65536.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
Usage Total Tokens (tokens),640.00,640.00,640.00,81920.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,0.00

Metric,Value
Benchmark Duration (sec),43.54
Input Token Throughput (tokens/sec),1505.27
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),376.32
Request Count,128.00
Request Throughput (requests/sec),2.94
Total Input Sequence Length (tokens),65536.00
Total Output Sequence Length (tokens),16384.00
Total Output Tokens (tokens),16384.00
Total Token Throughput (tokens/sec),1881.59
Total Usage Completion Tokens (tokens),16384.00
Total Usage Prompt Tokens (tokens),65536.00
Total Usage Total Tokens (tokens),81920.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
