Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),105553.04,101991.97,109378.73,6755394.43,102164.16,102288.87,102432.07,103368.85,105283.05,107150.66,108641.00,109045.82,109169.08,2181.63
HTTP Sending (ms),6.66,0.06,24.24,426.32,0.07,0.07,0.09,0.14,0.24,12.85,15.22,15.47,19.49,6.93
HTTP Total Time (ms),109903.04,109689.04,110143.73,7033794.75,109693.95,109702.64,109707.27,109735.78,109909.85,110081.82,110094.78,110100.40,110117.51,174.60
HTTP Waiting (TTFB) (ms),4336.88,317.84,7731.13,277560.08,624.81,1050.67,1265.88,2709.75,4611.10,6505.97,7453.33,7611.07,7689.64,2175.21
Input Sequence Length (tokens),2048.00,2048.00,2048.00,131072.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,0.00
Inter Chunk Latency (ms),103.18,0.00,7524.79,6755394.45,30.68,82.61,88.20,95.33,100.57,104.50,109.45,117.23,162.64,126.42
Inter Token Latency (ms),103.18,99.70,106.92,6603.51,99.87,99.99,100.13,101.04,102.92,104.74,106.20,106.59,106.71,2.13
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,65536.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,65536.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),9.70,9.35,10.03,620.54,9.37,9.38,9.42,9.55,9.72,9.90,9.99,10.00,10.01,0.20
Prefill Throughput Per User (tokens/sec/user),771.24,264.52,6436.41,49359.46,265.66,269.08,274.35,314.21,442.92,752.24,1704.01,1948.73,3969.27,893.71
Request Latency (ms),109896.67,109689.13,110119.75,7033386.90,109689.30,109692.40,109692.90,109723.91,109904.16,110081.88,110094.85,110100.47,110108.69,180.08
Time to First Output Token (ms),4343.63,318.19,7742.43,277992.45,629.67,1050.94,1270.76,2722.52,4623.91,6518.03,7465.00,7611.16,7709.14,2176.10
Time to First Token (ms),4343.63,318.19,7742.43,277992.45,629.67,1050.94,1270.76,2722.52,4623.91,6518.03,7465.00,7611.16,7709.14,2176.10
Time to Second Token (ms),3456.64,95.86,7524.79,221224.84,95.88,96.83,379.14,1326.66,3221.70,5122.54,6540.81,6740.71,7214.78,2190.17
Tokens In Flight (tokens),81103.84,0.00,98273.00,,,,,,81216.00,,94912.00,96608.00,97952.00,10062.46
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,65536.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),2048.00,2048.00,2048.00,131072.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,0.00
Usage Total Tokens (tokens),3072.00,3072.00,3072.00,196608.00,3072.00,3072.00,3072.00,3072.00,3072.00,3072.00,3072.00,3072.00,3072.00,0.00

Metric,Value
Benchmark Duration (sec),219.86
Input Token Throughput (tokens/sec),596.16
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),298.08
Request Count,64.00
Request Throughput (requests/sec),0.29
Total Input Sequence Length (tokens),131072.00
Total Output Sequence Length (tokens),65536.00
Total Output Tokens (tokens),65536.00
Total Token Throughput (tokens/sec),894.23
Total Usage Completion Tokens (tokens),65536.00
Total Usage Prompt Tokens (tokens),131072.00
Total Usage Total Tokens (tokens),196608.00
