Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Inter Token Latency (ms),17.31,17.31,17.31,17.31,17.31,17.31,17.31,17.31,17.31,17.31,17.31,17.31,17.31,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),57.78,57.78,57.78,57.78,57.78,57.78,57.78,57.78,57.78,57.78,57.78,57.78,57.78,0.00
Prefill Throughput Per User (tokens/sec/user),3853.20,3853.20,3853.20,3853.20,3853.20,3853.20,3853.20,3853.20,3853.20,3853.20,3853.20,3853.20,3853.20,0.00
Request Latency (ms),17973.02,17973.02,17973.02,17973.02,17973.02,17973.02,17973.02,17973.02,17973.02,17973.02,17973.02,17973.02,17973.02,0.00
Time to First Output Token (ms),266.53,266.53,266.53,266.53,266.53,266.53,266.53,266.53,266.53,266.53,266.53,266.53,266.53,0.00
Time to First Token (ms),266.53,266.53,266.53,266.53,266.53,266.53,266.53,266.53,266.53,266.53,266.53,266.53,266.53,0.00
Time to Second Token (ms),29.40,29.40,29.40,29.40,29.40,29.40,29.40,29.40,29.40,29.40,29.40,29.40,29.40,0.00
Tokens In Flight (tokens),1533.67,0.00,2051.00,,,,,,1533.42,,1950.26,1998.89,2038.84,301.90
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00

Metric,Value
Benchmark Duration (sec),17.97
Input Token Throughput (tokens/sec),57.13
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),56.96
Request Count,1.00
Request Throughput (requests/sec),0.06
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),114.08
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),2051.00
