Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Chunks Received,128.00,128.00,128.00,256.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),10.12,10.11,10.13,20.24,10.11,10.11,10.11,10.12,10.12,10.13,10.13,10.13,10.13,0.01
HTTP Connection Overhead (ms),10.12,10.11,10.13,20.24,10.11,10.11,10.11,10.12,10.12,10.13,10.13,10.13,10.13,0.01
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),32.02,31.97,32.06,64.03,31.97,31.98,31.98,31.99,32.02,32.04,32.05,32.06,32.06,0.05
HTTP Data Sent (KB),2.10,1.99,2.21,4.20,1.99,2.00,2.01,2.05,2.10,2.15,2.19,2.20,2.21,0.11
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),2304.57,2304.56,2304.58,4609.15,2304.56,2304.56,2304.56,2304.57,2304.57,2304.58,2304.58,2304.58,2304.58,0.01
HTTP Receiving (ms),2144.09,2105.00,2183.18,4288.18,2105.78,2108.91,2112.82,2124.54,2144.09,2163.63,2175.36,2179.27,2182.40,39.09
HTTP Sending (ms),10.55,10.50,10.60,21.10,10.51,10.51,10.51,10.53,10.55,10.57,10.59,10.59,10.59,0.05
HTTP Total Time (ms),2314.70,2314.69,2314.70,4629.39,2314.69,2314.69,2314.69,2314.70,2314.70,2314.70,2314.70,2314.70,2314.70,0.00
HTTP Waiting (TTFB) (ms),149.94,110.90,188.97,299.87,111.68,114.81,118.71,130.42,149.94,169.45,181.16,185.06,188.19,39.03
Input Sequence Length (tokens),515.00,515.00,515.00,1030.00,515.00,515.00,515.00,515.00,515.00,515.00,515.00,515.00,515.00,0.00
Inter Chunk Latency (ms),16.88,9.33,94.13,4288.12,10.74,13.81,14.87,15.64,16.46,17.42,19.02,19.96,22.40,5.23
Inter Token Latency (ms),16.88,16.57,17.19,33.76,16.58,16.61,16.64,16.73,16.88,17.04,17.13,17.16,17.18,0.31
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),128.00,128.00,128.00,256.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Count (tokens),128.00,128.00,128.00,256.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Throughput Per User (tokens/sec/user),59.25,58.17,60.33,118.51,58.19,58.28,58.39,58.71,59.25,59.79,60.12,60.23,60.31,1.08
Prefill Throughput Per User (tokens/sec/user),3406.48,2578.17,4234.78,6812.95,2594.74,2661.00,2743.83,2992.32,3406.48,3820.63,4069.12,4151.95,4218.22,828.31
Request Latency (ms),2304.74,2304.72,2304.77,4609.49,2304.72,2304.73,2304.73,2304.73,2304.74,2304.75,2304.76,2304.76,2304.76,0.02
Time to First Output Token (ms),160.68,121.61,199.75,321.37,122.39,125.52,129.43,141.15,160.68,180.22,191.94,195.85,198.97,39.07
Time to First Token (ms),160.68,121.61,199.75,321.37,122.39,125.52,129.43,141.15,160.68,180.22,191.94,195.85,198.97,39.07
Time to Second Token (ms),55.09,16.04,94.13,110.18,16.83,19.95,23.85,35.57,55.09,74.61,86.32,90.23,93.35,39.04
Tokens In Flight (tokens),1145.64,0.00,1285.00,,,,,,1146.00,,1258.00,1272.00,1282.00,88.81
Usage Completion Tokens (tokens),128.00,128.00,128.00,256.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Usage Prompt Tokens (tokens),515.00,515.00,515.00,1030.00,515.00,515.00,515.00,515.00,515.00,515.00,515.00,515.00,515.00,0.00
Usage Total Tokens (tokens),643.00,643.00,643.00,1286.00,643.00,643.00,643.00,643.00,643.00,643.00,643.00,643.00,643.00,0.00

Metric,Value
Benchmark Duration (sec),2.30
Input Token Throughput (tokens/sec),446.33
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),110.93
Request Count,2.00
Request Throughput (requests/sec),0.87
Total Input Sequence Length (tokens),1030.00
Total Output Sequence Length (tokens),256.00
Total Output Tokens (tokens),256.00
Total Token Throughput (tokens/sec),557.26
Total Usage Completion Tokens (tokens),256.00
Total Usage Prompt Tokens (tokens),1030.00
Total Usage Total Tokens (tokens),1286.00
