Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Output Sequence Length (tokens),8181.50,8172.00,8191.00,16363.00,8172.19,8172.95,8173.90,8176.75,8181.50,8186.25,8189.10,8190.05,8190.81,9.50
Output Token Count (tokens),7016.00,6366.00,7666.00,14032.00,6379.00,6431.00,6496.00,6691.00,7016.00,7341.00,7536.00,7601.00,7653.00,650.00
Output Token Throughput Per User (tokens/sec/user),104.68,101.16,108.21,209.37,101.23,101.51,101.87,102.92,104.68,106.45,107.50,107.85,108.14,3.52
Prefill Throughput Per User (tokens/sec/user),198.30,198.10,198.50,396.61,198.11,198.12,198.14,198.20,198.30,198.40,198.46,198.48,198.50,0.20
Reasoning Token Count (tokens),1165.50,506.00,1825.00,2331.00,519.19,571.95,637.90,835.75,1165.50,1495.25,1693.10,1759.05,1811.81,659.50
Request Latency (ms),83400.16,80681.63,86118.70,166800.32,80736.00,80953.48,81225.33,82040.89,83400.16,84759.43,85574.99,85846.84,86064.32,2718.53
Time to First Output Token (ms),19001.70,10734.72,27268.69,38003.41,10900.06,11561.42,12388.12,14868.21,19001.70,23135.19,25615.29,26441.99,27103.35,8266.98
Time to First Token (ms),5163.83,5158.60,5169.06,10327.66,5158.71,5159.13,5159.65,5161.22,5163.83,5166.45,5168.02,5168.54,5168.96,5.23
Time to Second Token (ms),24.20,21.93,26.47,48.40,21.97,22.16,22.38,23.06,24.20,25.33,26.01,26.24,26.42,2.27
Tokens In Flight (tokens),9373.49,0.00,17687.17,,,,,,9060.85,,15912.35,16799.76,17512.48,4608.27

Metric,Value
Benchmark Duration (sec),86.12
Input Token Throughput (tokens/sec),23.78
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),189.96
Request Count,2.00
Request Throughput (requests/sec),0.02
Total Input Sequence Length (tokens),2048.00
Total Output Sequence Length (tokens),16363.00
Total Output Tokens (tokens),14032.00
Total Reasoning Tokens (tokens),2331.00
Total Token Throughput (tokens/sec),213.74
