Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),120620.57,111196.26,126253.97,482482.28,111484.87,112639.30,114082.35,118411.50,122516.03,124725.11,125642.42,125948.19,126192.81,5777.43
HTTP Receiving (ms),107779.19,101998.65,111611.16,431116.78,102170.72,102858.99,103719.33,106300.35,108753.48,110232.33,111059.62,111335.39,111556.00,3608.14
HTTP Sending (ms),40.29,0.18,53.77,161.16,1.78,8.19,16.20,40.24,53.61,53.66,53.72,53.75,53.76,23.16
HTTP Total Time (ms),120660.45,111196.26,126307.12,482641.81,111486.46,112647.27,114098.29,118451.34,122569.22,124778.34,125695.60,126001.36,126245.97,5799.12
HTTP Waiting (TTFB) (ms),12801.09,9151.83,16427.63,51204.35,9153.20,9158.67,9165.51,9186.03,12812.45,16427.51,16427.58,16427.60,16427.62,3626.50
Input Sequence Length (tokens),1024.00,1024.00,1024.00,4096.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),44.77,0.00,173.05,431094.43,0.00,20.04,32.84,41.89,45.21,48.37,52.95,59.18,119.70,15.67
Inter Token Latency (ms),13.18,12.48,13.67,52.72,12.50,12.58,12.68,12.98,13.29,13.48,13.59,13.63,13.66,0.44
OSL Mismatch Diff % (%),-0.17,-0.31,-0.01,-0.70,-0.30,-0.29,-0.28,-0.24,-0.19,-0.12,-0.06,-0.03,-0.02,0.11
Output Sequence Length (tokens),8177.75,8167.00,8191.00,32711.00,8167.21,8168.05,8169.10,8172.25,8176.50,8182.00,8187.40,8189.20,8190.64,8.76
Output Token Count (tokens),6184.00,5503.00,7243.00,24736.00,5508.19,5528.95,5554.90,5632.75,5995.00,6546.25,6964.30,7103.65,7215.13,681.95
Output Token Throughput Per User (tokens/sec/user),75.96,73.17,80.13,303.83,73.21,73.37,73.57,74.17,75.26,77.05,78.90,79.52,80.01,2.61
Prefill Throughput Per User (tokens/sec/user),86.71,62.13,111.33,346.83,62.13,62.13,62.13,62.13,86.68,111.26,111.30,111.32,111.33,24.58
Reasoning Token Count (tokens),1993.75,931.00,2664.00,7975.00,959.38,1072.90,1214.80,1640.50,2190.00,2543.25,2615.70,2639.85,2659.17,680.37
Request Latency (ms),120615.18,111190.74,126252.20,482460.70,111479.41,112634.08,114077.42,118407.45,122508.88,124716.60,125637.96,125945.08,126190.78,5777.55
Time to First Output Token (ms),45022.78,21766.48,58981.83,180091.11,22597.73,25922.75,30079.02,42547.84,49671.40,52146.34,56247.63,57614.73,58708.41,13955.35
Time to First Token (ms),12841.57,9197.69,16481.49,51366.28,9197.93,9198.88,9200.07,9203.66,12843.55,16481.46,16481.48,16481.48,16481.49,3639.90
Time to Second Token (ms),28.98,19.71,38.25,115.92,19.71,19.71,19.72,19.73,28.98,38.23,38.24,38.25,38.25,9.26
Tokens In Flight (tokens),17800.67,0.00,33583.74,,,,,,17943.96,,29801.54,31692.64,33202.79,8947.77

Metric,Value
Benchmark Duration (sec),126.25
Input Token Throughput (tokens/sec),32.44
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),259.07
Request Count,4.00
Request Throughput (requests/sec),0.03
Total Input Sequence Length (tokens),4096.00
Total Output Sequence Length (tokens),32711.00
Total Output Tokens (tokens),24736.00
Total Reasoning Tokens (tokens),7975.00
Total Token Throughput (tokens/sec),291.51
