Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Overhead (ms),19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),129.67,129.67,129.67,129.67,129.67,129.67,129.67,129.67,129.67,129.67,129.67,129.67,129.67,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),13053.09,13053.09,13053.09,13053.09,13053.09,13053.09,13053.09,13053.09,13053.09,13053.09,13053.09,13053.09,13053.09,0.00
HTTP Receiving (ms),9501.04,9501.04,9501.04,9501.04,9501.04,9501.04,9501.04,9501.04,9501.04,9501.04,9501.04,9501.04,9501.04,0.00
HTTP Sending (ms),19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,0.00
HTTP Total Time (ms),13072.20,13072.20,13072.20,13072.20,13072.20,13072.20,13072.20,13072.20,13072.20,13072.20,13072.20,13072.20,13072.20,0.00
HTTP Waiting (TTFB) (ms),3532.42,3532.42,3532.42,3532.42,3532.42,3532.42,3532.42,3532.42,3532.42,3532.42,3532.42,3532.42,3532.42,0.00
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),24.98,0.00,74.22,9493.81,4.84,20.13,22.10,23.72,24.88,26.13,27.70,29.62,39.11,5.75
Inter Token Latency (ms),9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),107.75,107.75,107.75,107.75,107.75,107.75,107.75,107.75,107.75,107.75,107.75,107.75,107.75,0.00
Prefill Throughput Per User (tokens/sec/user),2307.22,2307.22,2307.22,2307.22,2307.22,2307.22,2307.22,2307.22,2307.22,2307.22,2307.22,2307.22,2307.22,0.00
Reasoning Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Request Latency (ms),13046.13,13046.13,13046.13,13046.13,13046.13,13046.13,13046.13,13046.13,13046.13,13046.13,13046.13,13046.13,13046.13,0.00
Time to First Token (ms),3552.32,3552.32,3552.32,3552.32,3552.32,3552.32,3552.32,3552.32,3552.32,3552.32,3552.32,3552.32,3552.32,0.00
Time to Second Token (ms),26.07,26.07,26.07,26.07,26.07,26.07,26.07,26.07,26.07,26.07,26.07,26.07,26.07,0.00
Tokens In Flight (tokens),8565.34,0.00,9220.00,,,,,,8514.67,,9080.01,9150.01,9203.85,373.90

Metric,Value
Benchmark Duration (sec),13.05
Input Token Throughput (tokens/sec),627.68
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),78.42
Request Count,1.00
Request Throughput (requests/sec),0.08
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),1024.00
Total Reasoning Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),706.10
