Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Time to First Token (ms),36327.39,5245.12,68158.66,581238.18,5794.39,7991.44,10861.76,20465.78,35982.91,52394.40,61882.81,65115.68,67550.07,19504.40
Time to Second Token (ms),46.81,3.08,119.76,749.03,4.75,11.42,15.42,20.09,45.77,65.78,75.20,88.16,113.44,29.27
Tokens In Flight (tokens),174817.67,0.00,235306.20,,,,,,180601.47,,220804.04,227945.68,233851.30,38657.69

Metric,Value
Benchmark Duration (sec),339.98
Input Token Throughput (tokens/sec),385.51
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),385.43
Request Count,16.00
Request Throughput (requests/sec),0.05
Total Input Sequence Length (tokens),131073.00
Total Output Sequence Length (tokens),131044.00
Total Output Tokens (tokens),64099.00
Total Reasoning Tokens (tokens),66945.00
Total Token Throughput (tokens/sec),770.94
