Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Overhead (ms),4.25,0.00,5.69,16.99,0.17,0.85,1.69,4.23,5.65,5.67,5.68,5.69,5.69,2.45
HTTP Connection Reused (ratio),0.25,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.25,0.70,0.85,0.97,0.43
HTTP Data Received (KB),876.82,737.28,1031.11,3507.29,737.96,740.68,744.07,754.24,869.45,992.03,1015.48,1023.29,1029.55,129.80
HTTP Data Sent (KB),33.56,30.82,34.55,134.22,30.93,31.36,31.90,33.51,34.43,34.47,34.52,34.53,34.54,1.58
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),123740.65,111264.96,135624.67,494962.58,111485.57,112367.99,113471.01,116780.08,124036.48,130997.04,133773.62,134699.14,135439.56,9430.77
HTTP Receiving (ms),115833.29,101916.99,129707.13,463333.14,102030.33,102483.70,103050.40,104750.52,115854.51,126937.28,128599.19,129153.16,129596.33,12171.46
HTTP Sending (ms),4.67,0.19,6.20,18.67,0.37,1.07,1.96,4.61,6.14,6.19,6.20,6.20,6.20,2.59
HTTP Total Time (ms),123744.89,111270.60,135624.67,494979.58,111491.21,112373.63,113476.66,116785.74,124042.15,131001.31,133775.32,134699.99,135439.73,9429.00
HTTP Waiting (TTFB) (ms),7902.69,3434.32,12917.23,31610.78,3508.81,3806.77,4179.23,5296.59,7629.62,10235.72,11844.62,12380.93,12809.97,3575.08
Input Sequence Length (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),44.72,0.00,206.23,463312.02,0.00,11.00,25.93,40.87,45.74,48.84,52.81,61.91,131.30,19.17
Inter Token Latency (ms),14.16,12.49,15.84,56.64,12.50,12.56,12.62,12.82,14.15,15.50,15.70,15.77,15.82,1.47
OSL Mismatch Diff % (%),-0.14,-0.39,0.00,-0.57,-0.38,-0.36,-0.32,-0.23,-0.09,-0.01,-0.00,-0.00,-0.00,0.16
Output Sequence Length (tokens),8180.25,8160.00,8192.00,32721.00,8160.54,8162.70,8165.40,8173.50,8184.50,8191.25,8191.70,8191.85,8191.97,12.93
Output Token Count (tokens),6835.50,6600.00,7071.00,13671.00,6604.71,6623.55,6647.10,6717.75,6835.50,6953.25,7023.90,7047.45,7066.29,235.50
Output Token Throughput Per User (tokens/sec/user),71.39,63.14,80.06,285.58,63.20,63.42,63.70,64.54,71.18,78.04,79.25,79.66,79.98,7.41
Prefill Throughput Per User (tokens/sec/user),1318.83,633.87,2380.80,5275.33,641.15,670.24,706.61,815.71,1130.33,1633.46,2081.87,2231.33,2350.91,670.27
Reasoning Token Count (tokens),4762.50,1107.00,8192.00,19050.00,1120.59,1174.95,1242.90,1446.75,4875.50,8191.25,8191.70,8191.85,8191.97,3432.74
Request Latency (ms),123735.62,111254.43,135622.46,494942.47,111475.26,112358.61,113462.79,116775.33,124032.79,130993.08,133770.71,134696.58,135437.28,9433.25
Time to First Output Token (ms),32739.21,31927.67,33550.75,65478.42,31943.90,32008.83,32089.98,32333.44,32739.21,33144.98,33388.44,33469.59,33534.52,811.54
Time to First Token (ms),7907.61,3440.85,12923.75,31630.44,3515.16,3812.37,4183.88,5298.43,7632.92,10242.11,11851.09,12387.42,12816.48,3575.93
Time to Second Token (ms),77.65,36.85,142.07,310.59,37.26,38.93,41.01,47.24,65.84,96.24,123.74,132.90,140.23,40.47
Tokens In Flight (tokens),43636.89,0.00,61474.09,,,,,,44820.16,,57748.87,59630.81,61100.28,10754.13

Metric,Value
Benchmark Duration (sec),135.63
Input Token Throughput (tokens/sec),241.57
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),241.22
Request Count,4.00
Request Throughput (requests/sec),0.03
Total Input Sequence Length (tokens),32768.00
Total Output Sequence Length (tokens),32721.00
Total Output Tokens (tokens),13671.00
Total Reasoning Tokens (tokens),19050.00
Total Token Throughput (tokens/sec),482.79
