Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Connection Overhead (ms),98.01,94.62,102.08,784.09,94.72,95.10,95.58,96.47,97.25,100.14,100.73,101.40,101.94,2.36
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),244.69,244.40,245.03,1957.53,244.40,244.43,244.46,244.64,244.71,244.75,244.85,244.94,245.01,0.18
HTTP Data Sent (KB),8.86,8.07,9.35,70.85,8.10,8.23,8.38,8.66,8.93,9.17,9.23,9.29,9.34,0.39
HTTP DNS Lookup (ms),1.73,1.64,1.90,13.87,1.64,1.65,1.66,1.68,1.71,1.76,1.84,1.87,1.89,0.08
HTTP Duration (excl. conn) (ms),52686.78,52591.15,52753.63,421494.26,52594.52,52608.03,52624.92,52639.51,52698.24,52736.93,52742.15,52747.89,52752.48,54.09
HTTP Receiving (ms),51019.26,50461.40,51827.57,408154.07,50467.09,50489.85,50518.29,50542.91,50987.98,51401.72,51529.50,51678.54,51797.77,462.75
HTTP Sending (ms),96.68,93.38,100.79,773.44,93.47,93.84,94.29,95.12,95.89,98.74,99.42,100.11,100.65,2.35
HTTP Total Time (ms),52784.79,52685.77,52853.76,422278.35,52689.25,52703.19,52720.61,52736.65,52794.99,52837.56,52843.64,52848.70,52852.75,56.10
HTTP Waiting (TTFB) (ms),1570.84,670.19,2193.53,12566.75,703.17,835.09,999.99,1142.67,1614.91,2093.92,2124.78,2159.15,2186.65,514.59
Input Sequence Length (tokens),2063.00,2063.00,2063.00,16504.00,2063.00,2063.00,2063.00,2063.00,2063.00,2063.00,2063.00,2063.00,2063.00,0.00
Inter Chunk Latency (ms),50.07,0.00,483.86,408153.70,20.71,37.22,40.95,45.57,49.17,53.06,56.93,60.83,89.26,18.05
Inter Token Latency (ms),49.87,49.33,50.66,398.98,49.33,49.35,49.38,49.41,49.84,50.25,50.37,50.52,50.63,0.45
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),20.05,19.74,20.27,160.42,19.75,19.80,19.85,19.90,20.06,20.24,20.25,20.26,20.27,0.18
Prefill Throughput Per User (tokens/sec/user),1403.29,899.91,2701.04,11226.32,902.72,913.97,928.04,940.11,1206.10,1666.45,1976.89,2338.97,2628.63,568.21
Request Latency (ms),52686.95,52591.30,52753.80,421495.62,52594.67,52608.19,52625.08,52639.66,52698.42,52737.12,52742.32,52748.06,52752.66,54.10
Time to First Output Token (ms),1667.74,763.78,2292.45,13341.92,796.97,929.72,1095.66,1237.96,1710.47,2194.42,2223.86,2258.15,2285.59,516.64
Time to First Token (ms),1667.74,763.78,2292.45,13341.92,796.97,929.72,1095.66,1237.96,1710.47,2194.42,2223.86,2258.15,2285.59,516.64
Time to Second Token (ms),326.52,28.75,483.82,2612.13,33.60,53.03,77.31,98.17,472.38,476.97,483.80,483.81,483.82,195.88
Tokens In Flight (tokens),20455.59,0.00,24679.93,,,,,,20491.04,,23857.62,24265.26,24591.57,2506.63
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),2063.00,2063.00,2063.00,16504.00,2063.00,2063.00,2063.00,2063.00,2063.00,2063.00,2063.00,2063.00,2063.00,0.00
Usage Total Tokens (tokens),3087.00,3087.00,3087.00,24696.00,3087.00,3087.00,3087.00,3087.00,3087.00,3087.00,3087.00,3087.00,3087.00,0.00

Metric,Value
Benchmark Duration (sec),52.75
Input Token Throughput (tokens/sec),312.80
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),155.26
Request Count,8.00
Request Throughput (requests/sec),0.15
Total Input Sequence Length (tokens),16504.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),468.06
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),16504.00
Total Usage Total Tokens (tokens),24696.00
