Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Receiving (ms),165120.21,165120.21,165120.21,165120.21,165120.21,165120.21,165120.21,165120.21,165120.21,165120.21,165120.21,165120.21,165120.21,0.00
HTTP Sending (ms),17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,0.00
HTTP Total Time (ms),165351.23,165351.23,165351.23,165351.23,165351.23,165351.23,165351.23,165351.23,165351.23,165351.23,165351.23,165351.23,165351.23,0.00
HTTP Waiting (TTFB) (ms),197.14,197.14,197.14,197.14,197.14,197.14,197.14,197.14,197.14,197.14,197.14,197.14,197.14,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),20.16,0.00,150.76,165120.15,0.00,0.14,12.04,17.76,20.02,21.99,25.70,31.81,55.92,10.38
Inter Token Latency (ms),20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,20.16,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),49.61,49.61,49.61,49.61,49.61,49.61,49.61,49.61,49.61,49.61,49.61,49.61,49.61,0.00
Prefill Throughput Per User (tokens/sec/user),4787.21,4787.21,4787.21,4787.21,4787.21,4787.21,4787.21,4787.21,4787.21,4787.21,4787.21,4787.21,4787.21,0.00
Request Latency (ms),165334.68,165334.68,165334.68,165334.68,165334.68,165334.68,165334.68,165334.68,165334.68,165334.68,165334.68,165334.68,165334.68,0.00
Time to First Output Token (ms),214.53,214.53,214.53,214.53,214.53,214.53,214.53,214.53,214.53,214.53,214.53,214.53,214.53,0.00
Time to First Token (ms),214.53,214.53,214.53,214.53,214.53,214.53,214.53,214.53,214.53,214.53,214.53,214.53,214.53,0.00
Time to Second Token (ms),20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,20.81,0.00
Tokens In Flight (tokens),5230.84,0.00,9219.00,,,,,,5287.00,,8456.00,8839.00,9143.00,2366.23
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,0.00

Metric,Value
Benchmark Duration (sec),165.33
Input Token Throughput (tokens/sec),6.21
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),49.54
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),55.75
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),9219.00
