Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),20.15,0.00,90.28,86775.19,0.00,6.53,11.31,16.56,19.89,23.16,28.38,32.59,51.80,8.52
Inter Token Latency (ms),10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,10.59,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,94.39,0.00
Prefill Throughput Per User (tokens/sec/user),1799.69,1799.69,1799.69,1799.69,1799.69,1799.69,1799.69,1799.69,1799.69,1799.69,1799.69,1799.69,1799.69,0.00
Reasoning Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Request Latency (ms),91329.30,91329.30,91329.30,91329.30,91329.30,91329.30,91329.30,91329.30,91329.30,91329.30,91329.30,91329.30,91329.30,0.00
Time to First Token (ms),4554.11,4554.11,4554.11,4554.11,4554.11,4554.11,4554.11,4554.11,4554.11,4554.11,4554.11,4554.11,4554.11,0.00
Time to Second Token (ms),25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,25.41,0.00
Tokens In Flight (tokens),12089.74,0.00,16388.00,,,,,,12084.25,,15524.59,15956.29,16300.52,2475.81

Metric,Value
Benchmark Duration (sec),91.33
Input Token Throughput (tokens/sec),89.73
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),89.68
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),8192.00
Total Reasoning Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),179.41
