Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),14564.52,14564.52,14564.52,14564.52,14564.52,14564.52,14564.52,14564.52,14564.52,14564.52,14564.52,14564.52,14564.52,0.00
HTTP Receiving (ms),14293.38,14293.38,14293.38,14293.38,14293.38,14293.38,14293.38,14293.38,14293.38,14293.38,14293.38,14293.38,14293.38,0.00
HTTP Sending (ms),1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,0.00
HTTP Total Time (ms),14565.91,14565.91,14565.91,14565.91,14565.91,14565.91,14565.91,14565.91,14565.91,14565.91,14565.91,14565.91,14565.91,0.00
HTTP Waiting (TTFB) (ms),269.34,269.34,269.34,269.34,269.34,269.34,269.34,269.34,269.34,269.34,269.34,269.34,269.34,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),13.97,0.00,93.43,14293.33,0.00,5.36,10.46,12.98,13.88,14.80,16.62,19.24,35.26,6.08
Inter Token Latency (ms),13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,13.97,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),71.57,71.57,71.57,71.57,71.57,71.57,71.57,71.57,71.57,71.57,71.57,71.57,71.57,0.00
Prefill Throughput Per User (tokens/sec/user),3784.09,3784.09,3784.09,3784.09,3784.09,3784.09,3784.09,3784.09,3784.09,3784.09,3784.09,3784.09,3784.09,0.00
Request Latency (ms),14564.73,14564.73,14564.73,14564.73,14564.73,14564.73,14564.73,14564.73,14564.73,14564.73,14564.73,14564.73,14564.73,0.00
Time to First Output Token (ms),271.40,271.40,271.40,271.40,271.40,271.40,271.40,271.40,271.40,271.40,271.40,271.40,271.40,0.00
Time to First Token (ms),271.40,271.40,271.40,271.40,271.40,271.40,271.40,271.40,271.40,271.40,271.40,271.40,271.40,0.00
Time to Second Token (ms),12.37,12.37,12.37,12.37,12.37,12.37,12.37,12.37,12.37,12.37,12.37,12.37,12.37,0.00
Tokens In Flight (tokens),1529.18,0.00,2051.00,,,,,,1530.00,,1946.00,1998.00,2040.00,301.97
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00

Metric,Value
Benchmark Duration (sec),14.56
Input Token Throughput (tokens/sec),70.49
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),70.28
Request Count,1.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),140.77
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),2051.00
